patent_title,patent_number,patent_type,patent_date,patent_abstract,patent_firstnamed_assignee_id,patent_firstnamed_assignee_country,patent_firstnamed_assignee_latitude,patent_firstnamed_assignee_longitude,patent_firstnamed_assignee_city,patent_firstnamed_inventor_latitude,patent_firstnamed_inventor_longitude,patent_firstnamed_inventor_city,patent_firstnamed_inventor_country,patent_firstnamed_inventor_id,assignee_key_id,assignee_organization,assignee_type,assignee_total_num_patents
"Solar cell module, solar cell array and sunlight power generation apparatus",6307144,utility,2001-10-23,"A solar cell module comprising one or more solar cells enclosed therein is characterized in that the solar cell module has a heat-sensitive circuit cut-off means or a heat-sensitive circuit cut-off means having a functionally divided structure comprising a heat-sensitive means and a circuit cut-off means, is disclosed. A solar cell array comprising a plurality of solar cell modules electrically connected with each other by means of an electric connection means is, characterized in that the solar cell array has a heat-sensitive circuit cut-off means or a heat-sensitive circuit cut-off means having a functionally divided structure comprising a heat-sensitive means and a circuit cut-off means, is also disclosed. A sunlight power generation apparatus comprises a solar cell array and at least an inverter.",org_7fE5f5nnY6dbOc3vSaXb,JP,35.685,139.751,Tokyo,33.2504,132.674,Nara,JP,5134487-3,org_7fE5f5nnY6dbOc3vSaXb,Canon Kabushiki Kaisha,3.0,72891.0
Solar cell module,6307145,utility,2001-10-23,"A solar cell module is constructed in such an arrangement that a photovoltaic element is covered by at least a sealant resin and a surface protecting film, wherein the oxygen permeability of the surface protecting film is not less than 1 cc/m.sup.2.multidot.24 hr.multidot.atm and not more than 50 cc/m.sup.2.multidot.24 hr.multidot.atm at 25.degree. C./90% RH, thereby providing the solar cell module with high reliability, free of deterioration of the sealant resin, particularly free of yellowing, in long-term outdoor exposure use.",org_7fE5f5nnY6dbOc3vSaXb,JP,35.685,139.751,Tokyo,34.8145,135.768,Kyotanabe,JP,5007288-2,org_7fE5f5nnY6dbOc3vSaXb,Canon Kabushiki Kaisha,3.0,72891.0
Solar roof member,6311436,utility,2001-11-06,"In a solar roof member comprising a photovoltaic device encapsulated with an insulating material onto a reinforcing member, the reinforcing member has a joining portion at which an adjoining solar roof member is joined, and a curved portion which is so provided in the reinforcing member as to extend over at least part of the joining portion and through which a lead wire is led out. The solar roof member enables simple roofing without causing wiring mistakes.",org_7fE5f5nnY6dbOc3vSaXb,JP,35.685,139.751,Tokyo,33.2504,132.674,Nara,JP,5134487-3,org_7fE5f5nnY6dbOc3vSaXb,Canon Kabushiki Kaisha,3.0,72891.0
Moldless semiconductor device and photovoltaic device module making use of the same,6316832,utility,2001-11-13,"A moldless semiconductor device comprising a semiconductor chip held between outer-connecting terminals and connected electrically to the terminals is provided. At least one of the two terminals has, at its region contiguous to the semiconductor chip or at its region contiguous to the semiconductor chip and a region vicinal thereto, a hardness different from all other regions of the one terminal. This moldless semiconductor device can withstand significant external force and exhibits high reliability when used in photovoltaic device modules.",org_7fE5f5nnY6dbOc3vSaXb,JP,35.685,139.751,Tokyo,34.6833,135.7,Ikoma,JP,5340409-1,org_7fE5f5nnY6dbOc3vSaXb,Canon Kabushiki Kaisha,3.0,72891.0
Solar cell module,6323416,utility,2001-11-27,"A solar cell module includes a substrate, a photo-electricity generating device (i.e., a solar cell or a block of solar cells), a filler resin sealing the photo-electricity (generating device on the substrate, and a surface film covering the filler resin. An insulating film is inserted between the photo-electricity generating device and the substrate so as to be inside the substrate, and an inorganic fibrous sheet is inserted between the photo-electricity generating device and the surface film so as to be disposed inside the insulating film. The substrate is befit at a portion thereof free from the insulating film. The solar cell member thus provided can exhibit a long-term reliability for outdoor use because the moisture is affectively prevented from penetrating the solar cell.",org_7fE5f5nnY6dbOc3vSaXb,JP,35.685,139.751,Tokyo,33.2504,132.674,Nara,JP,5582653-5,org_7fE5f5nnY6dbOc3vSaXb,Canon Kabushiki Kaisha,3.0,72891.0
Photovoltaic power generation roof and installation method thereof,6323478,utility,2001-11-27,"A solar panel roofing board and a general roofing board are electrically connected directly or indirectly via a clip, spring, vis, and so on. Further, a conductive member is provided between the roofing boards and a roof installation surface, and the roofing boards are connected to the conductive member. Accordingly, potentials of the roof configuring parts of a photovoltaic power generation roof using a solar panel roofing board become the same, thereby making it easy to ground them as well as to select a connection point to the ground. Further, a metal sheet roof provided for securing fire resistance is used to achieve the above object.",org_7fE5f5nnY6dbOc3vSaXb,JP,35.685,139.751,Tokyo,33.2504,132.674,Nara,JP,5394207-1,org_7fE5f5nnY6dbOc3vSaXb,Canon Kabushiki Kaisha,3.0,72891.0
"Installation structure of solar cell module array, installation method of solar cell module, and sunlight power generation system",6331671,utility,2001-12-18,"An installation structure of a solar cell module array in which a plurality of solar cell module strings are arranged on a desired installation face is provided. The plurality of solar cell module strings have a plurality of solar cell modules. There is an inter solar cell module connection cable to electrically connect the plurality of solar cell modules, as well as a positive string cable and a negative string cable. A non-contacting means is provided such that no contact occurs between the positive string cable and the negative string cable or between the inter solar cell module connection cable and the positive string cable or/and the negative string cable. This solar cell module array installation structure excels in safety. That is, in the array installation structure, the positive and negative string cables are wired in a desirable state so that no electric short occurs between these two cables, even when a fire occurs in the vicinity of the installation face.",org_7fE5f5nnY6dbOc3vSaXb,JP,35.685,139.751,Tokyo,34.8145,135.768,Kyotanabe,JP,5998729-3,org_7fE5f5nnY6dbOc3vSaXb,Canon Kabushiki Kaisha,3.0,72891.0
Horizontal-roofing roof and mounting method thereof,6336304,utility,2002-01-08,"A roof in which an upper-end engaging portion of a downstream roof panel is seam-jointed with a lower-end engaging portion of an upstream roof panel, wherein at least the lower-end engaging portion has flexural rigidity enough to disengage the seam joint.",org_7fE5f5nnY6dbOc3vSaXb,JP,35.685,139.751,Tokyo,33.2504,132.674,Nara,JP,5134487-3,org_7fE5f5nnY6dbOc3vSaXb,Canon Kabushiki Kaisha,3.0,72891.0
Solar cell module,6414236,utility,2002-07-02,"A solar cell module comprises a photovoltaic element, the light-receiving surface and/or non-light-receiving surface of a photovoltaic element being sealed by organic polymeric resin layers, wherein when at least one of the organic polymeric resin layers contains a specific ethylene-unsaturated fatty acid ester-unsaturated fatty acid terpolymer, thereby providing a solar cell module which has excellent weather resistance, heat resistance and moisture resistance and an excellent photoelectric conversion and which can maintain stable solar cell performance over a long period of time.",org_7fE5f5nnY6dbOc3vSaXb,JP,35.685,139.751,Tokyo,34.8145,135.768,Kyotanabe,JP,5007288-2,org_7fE5f5nnY6dbOc3vSaXb,Canon Kabushiki Kaisha,3.0,72891.0
Roof with plurality of solar cell modules having filler layer of varying thickness and manufacturing method thereof,6420645,utility,2002-07-16,"A roof member module is provided which is excellent in foldability and durability. The filler thickness in the downwardly facing parts, engagement parts, and upwardly facing folded parts of the roof member module are made thinner than the filler that is placed at the other non-folded parts.",org_7fE5f5nnY6dbOc3vSaXb,JP,35.685,139.751,Tokyo,35.685,139.751,Tokyo,JP,4772968-3,org_7fE5f5nnY6dbOc3vSaXb,Canon Kabushiki Kaisha,3.0,72891.0
"Solar cell module, solar cell-bearing roof and solar cell power generation system",6437235,utility,2002-08-20,"A solar cell module has an outermost surface comprising a surface member on the light receiving face side of the solar cell module, a back face comprising a back face member on the non-light receiving face side of the solar cell module, and a photovoltaic element between the surface member and the back face member. The solar cell module is characterized in that it has a porous incombustible member having a structural strength between the photovoltaic element and the back face member. A solar cell-bearing roof and a solar cell power generation system in which the solar cell module is used are also disclosed.",org_7fE5f5nnY6dbOc3vSaXb,JP,35.685,139.751,Tokyo,33.9833,133.55,Mishima,JP,5582653-5,org_7fE5f5nnY6dbOc3vSaXb,Canon Kabushiki Kaisha,3.0,72891.0
